p1a_1,p1a_2,p1a_3,p1a_4,p1a_5,p1a_6,p1a_7,p1a_8,p1a_9,p1a_10,p1a_11,p1a_12,p1a_13,p1a_14,p1a_15,p1a_16,p1a_17,p1a_18,p1a_19,p1a_20,p1a_21,p1a_22,p17_1,p17_4,sexo,edad_1,escol,cond_act,h21_1,Tam_loc,ing_fam,Pondi2,estrato
3,3,3,1,3,2,3,3,3,3,3,1,3,3,3,2,3,3,3,3,3,3,2,1,1,4,1,1,1,2,3,27229,12
3,3,3,2,3,3,3,3,3,3,3,1,3,3,3,2,3,3,3,3,3,3,2,2,1,2,4,1,12,1,7,27857,11
2,3,3,3,3,2,3,2,3,3,2,1,3,3,2,2,3,3,3,3,3,2,2,2,2,4,4,2,8,1,3,11541,21
3,3,3,3,3,3,3,3,3,3,2,1,3,3,3,3,3,3,3,3,3,2,2,2,2,5,5,2,3,1,8,11015,21
3,3,3,3,3,3,3,2,3,3,2,1,3,3,2,2,3,3,3,3,3,3,2,2,2,3,5,2,6,1,8,12223,21
3,3,3,3,3,3,3,3,3,3,1,1,3,3,3,3,3,3,3,3,1,3,2,2,1,7,5,2,-1,1,0,1812,21
3,3,3,3,1,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,2,2,2,4,4,1,8,1,5,144676,41
8,8,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,2,2,1,3,4,1,6,1,5,50502,11
3,3,3,2,3,3,3,3,3,3,3,1,3,3,3,2,3,3,3,3,3,3,2,2,1,3,2,1,7,1,6,19747,11
3,3,3,2,1,2,3,2,3,3,3,1,3,3,3,3,3,3,3,3,3,3,2,2,2,3,3,1,6,3,8,69881,23
3,3,3,2,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,3,3,2,7,1,0,62411,31
3,3,3,1,3,3,3,3,3,3,3,1,3,3,3,1,3,3,3,3,3,3,2,2,2,2,2,2,4,4,3,144976,14
3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,2,2,1,6,5,2,-1,1,6,65914,41
3,3,3,3,3,3,3,1,3,3,2,1,3,3,3,3,3,3,3,3,3,3,2,2,2,4,3,1,2,1,6,31695,31
3,3,3,2,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,2,2,1,6,3,1,12,1,2,22914,11
3,3,3,2,3,3,3,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,2,2,1,4,4,1,14,1,5,13555,11
3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,2,2,1,3,5,1,1,1,6,9503,31
3,3,3,2,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,2,2,1,7,3,1,6,1,5,200930,11
3,3,3,2,2,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,2,2,2,5,4,2,5,1,4,27500,41
3,3,3,2,2,2,3,1,3,3,3,1,3,3,3,3,3,3,3,3,3,3,2,2,1,4,3,1,-1,3,6,29082,13
3,1,3,3,3,3,3,1,3,3,3,1,3,3,3,3,3,3,3,3,3,3,2,2,1,4,4,1,2,1,8,89801,21
3,2,3,2,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,3,3,1,2,1,7,20741,21
3,1,3,1,3,3,3,1,3,3,3,1,3,3,3,2,3,3,3,3,3,3,2,2,2,3,3,2,14,1,4,14461,31
3,2,2,2,2,2,2,2,3,3,2,1,3,3,3,3,3,3,3,3,3,2,2,2,1,5,4,1,7,1,8,27778,21
3,2,3,2,2,1,3,1,3,3,1,1,3,3,3,1,3,3,3,3,2,3,2,2,1,7,5,1,1,1,0,52200,21
3,3,3,3,3,2,3,3,3,3,3,1,3,3,2,3,3,3,2,3,3,9,2,2,1,3,4,1,3,4,8,67390,14
3,2,3,2,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,2,2,2,5,2,1,6,1,8,9140,11
3,3,3,2,3,3,3,3,3,3,3,1,3,3,3,3,2,3,3,3,3,3,2,2,1,2,3,1,12,1,5,17355,11
3,3,3,3,2,2,3,1,1,3,3,3,3,3,1,3,3,3,3,3,2,2,2,2,1,3,4,1,7,1,3,35005,31
3,3,3,2,2,2,3,2,3,3,2,1,3,3,3,3,3,3,3,3,3,3,2,2,1,4,3,1,11,1,6,33680,31
3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,2,1,2,3,4,2,4,4,8,65361,14
3,3,3,2,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,2,1,1,3,5,1,1,1,8,73627,31
3,2,3,1,2,2,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,2,2,2,3,3,1,4,1,8,64414,21
3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1,2,7,1,1,-1,1,4,13715,21
3,3,3,1,3,2,3,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,2,2,2,3,3,2,5,1,5,23350,11
3,3,3,2,2,2,3,2,3,3,3,1,3,3,3,2,3,3,3,3,3,3,2,2,1,4,4,1,7,3,8,19060,33
3,3,3,3,2,2,2,2,3,3,3,1,3,3,3,3,3,3,3,3,3,3,2,2,1,6,3,1,3,2,8,6309,22
3,2,3,2,1,2,3,1,3,3,3,1,3,3,3,3,3,3,3,3,3,3,2,2,2,6,4,1,1,1,8,266192,21
3,3,3,2,2,2,2,2,2,3,3,1,3,3,3,2,3,3,3,3,3,3,2,2,2,3,3,2,2,1,3,185585,21
3,3,3,2,1,2,3,3,3,3,3,2,3,1,3,3,3,3,3,3,3,3,2,2,1,4,3,1,11,3,6,17271,23
3,2,2,2,1,3,3,2,2,3,3,1,3,3,2,2,2,3,3,3,3,2,2,2,1,3,4,1,2,1,4,4793,21
3,2,3,1,2,3,3,2,3,3,3,1,3,3,3,2,3,3,3,3,3,3,2,2,2,2,3,2,7,1,4,26352,21
3,3,3,3,3,3,3,1,3,3,3,1,3,3,3,3,3,3,3,3,3,3,2,2,1,2,4,2,2,1,0,355287,21
3,3,3,2,2,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,2,2,1,4,2,1,7,2,0,19101,12
3,3,3,2,1,2,3,2,3,3,3,1,3,3,3,3,3,3,3,3,3,3,2,2,1,5,3,1,7,2,0,25166,12
3,3,3,2,2,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,2,2,1,5,3,1,7,1,4,66182,11
3,2,3,1,1,2,3,3,3,3,2,1,3,3,3,3,3,3,3,3,3,2,2,2,2,4,4,1,11,1,7,36156,21
3,3,3,3,3,3,3,3,3,3,2,1,3,3,3,3,3,3,3,3,2,2,2,2,1,6,5,1,1,1,0,7371,21
3,3,3,2,3,3,3,2,3,3,2,1,3,3,3,3,3,3,3,3,3,3,2,2,2,4,3,1,6,3,0,25441,33
3,3,3,3,2,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,2,2,2,3,4,1,1,1,8,107822,41
3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,2,2,2,5,4,1,1,1,8,6813,21
3,3,3,3,3,3,3,3,3,3,3,1,3,3,1,2,3,3,3,3,3,3,2,2,1,6,4,1,3,1,8,90418,31
3,3,3,3,3,3,3,1,3,3,3,1,3,3,3,3,3,3,3,3,3,3,2,2,2,3,4,1,1,1,8,300189,21
3,2,3,3,2,2,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,2,1,2,6,5,1,6,1,8,199644,21
3,3,3,2,2,3,3,2,3,3,3,1,3,3,3,3,3,3,3,3,3,3,2,2,1,6,5,1,99,1,0,21773,41
3,3,3,2,2,2,3,2,3,3,2,2,3,3,3,3,3,3,3,3,3,3,2,2,2,5,1,1,5,1,8,41545,41
3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,2,2,1,3,3,1,14,3,0,51974,23
3,3,3,2,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,2,2,1,4,1,1,12,1,5,14505,11
3,3,3,3,3,2,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,2,2,2,4,4,2,2,1,5,57472,31
3,3,3,3,3,3,3,3,2,3,3,1,3,3,3,3,3,3,3,3,3,3,2,2,1,5,3,1,2,3,5,14258,23
3,3,3,1,1,3,3,3,3,3,3,1,3,3,1,1,3,3,3,3,3,3,2,2,1,4,5,1,1,2,8,13372,22
3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,2,2,2,4,2,2,7,1,8,34083,11
3,3,3,2,2,2,3,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,2,2,1,7,1,1,4,3,3,48803,13
3,3,3,2,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,2,2,2,3,5,1,3,3,5,23945,33
3,3,3,3,3,3,3,2,3,3,3,1,3,3,3,3,3,3,3,3,3,3,2,2,2,3,4,1,7,3,6,23945,33
3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,5,4,1,1,1,8,322543,11
3,3,3,3,3,3,3,2,3,2,2,1,3,3,3,2,3,3,3,3,3,2,2,2,1,2,4,2,1,1,4,10850,21
3,3,3,3,3,3,3,3,3,3,2,1,3,3,3,2,3,3,3,3,2,2,2,2,1,6,4,1,1,1,0,10809,21
3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,1,3,3,3,3,3,3,2,2,2,4,5,2,1,1,8,17311,21
3,3,3,3,3,3,3,2,3,3,3,1,3,3,3,3,3,3,3,3,3,3,2,2,2,2,4,2,12,1,0,35522,31
9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,2,9,9,9,9,2,2,2,2,1,2,2,2,1,1,5,10850,21
3,3,3,2,2,3,3,3,3,3,2,1,3,3,3,3,3,3,3,3,3,3,2,2,1,5,5,1,1,1,0,8503,21
3,3,3,2,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,2,2,2,3,2,1,12,1,7,21039,11
3,3,3,3,3,1,3,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,2,1,1,2,4,2,1,1,5,61474,31
3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,2,2,1,4,2,1,12,2,8,110010,32
3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,2,2,1,2,3,2,1,1,0,9248,21
3,3,3,2,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,2,2,2,3,5,1,1,1,0,10419,21
3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,3,2,1,1,8,14181,21
3,1,3,1,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,2,2,1,2,5,1,7,1,0,783583,11
3,3,3,3,3,3,3,2,3,3,2,1,3,3,3,3,3,3,3,3,2,2,2,2,2,3,5,2,-1,1,0,15628,21
3,3,3,1,1,1,3,1,1,3,3,1,3,3,3,1,3,3,3,3,3,3,2,2,1,4,4,1,6,3,4,109771,43
3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,2,2,2,4,4,2,12,1,0,25651,31
3,3,3,1,2,2,3,2,3,3,3,1,3,3,3,1,3,3,3,3,3,3,2,2,1,4,3,1,2,2,5,2667,22
3,1,3,1,1,3,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,5,3,-1,-1,1,0,15133,21
3,3,3,2,3,3,3,2,3,3,3,3,3,3,3,2,3,3,3,3,3,3,2,2,2,2,2,2,10,1,3,53494,11
3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,2,2,2,5,1,2,7,4,3,45576,14
3,2,3,2,3,3,3,2,2,3,3,3,3,3,3,3,2,3,3,3,3,3,2,1,2,4,3,1,7,1,3,29069,11
3,2,2,1,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,7,3,1,7,1,2,3367,21
3,2,3,1,2,3,3,2,3,1,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,3,3,2,11,1,3,19360,21
3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,2,2,2,6,3,1,9,2,4,19819,22
3,2,3,1,2,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,7,5,2,-1,1,0,27668,21
3,3,3,1,2,3,2,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,2,2,2,3,3,1,10,2,4,4458,22
3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,2,2,2,4,3,2,2,2,8,32081,12
3,3,3,1,2,2,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,2,2,1,3,5,1,-1,2,8,31961,12
3,3,3,2,3,2,3,2,3,1,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,4,3,1,5,1,0,18091,31
3,3,3,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,8,8,2,2,2,2,4,1,5,1,8,318248,11
3,3,3,1,1,1,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,4,4,1,4,3,8,39743,13
3,3,3,1,1,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,4,3,2,11,1,4,23407,11
3,3,3,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,4,3,2,14,3,4,62118,13
3,3,3,2,2,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,5,2,2,7,1,6,53114,41
3,3,3,1,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,3,3,1,4,3,6,28904,33
3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,2,2,2,3,3,2,12,2,8,119099,32
3,3,3,1,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1,1,6,4,1,6,3,7,22826,43
3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,2,2,2,7,3,2,2,3,3,58837,43
3,3,3,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,2,4,2,8,1,8,35483,11
3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,7,2,1,4,1,4,4549,11
3,3,3,1,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,4,3,1,2,1,8,19902,11
3,3,3,3,1,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,4,3,2,1,1,4,17683,41
3,3,3,1,1,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,6,2,1,9,1,6,9608,41
3,3,3,2,1,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,3,4,2,5,1,5,11846,41
3,3,3,2,1,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,6,1,1,10,1,2,21018,41
3,3,3,2,1,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,1,12,1,3,17354,41
3,3,3,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,5,3,1,7,1,8,27500,41
3,3,3,1,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,3,4,1,12,1,6,9292,41
3,3,3,2,1,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,4,3,1,11,1,3,93881,41
3,3,3,2,1,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1,2,3,1,2,2,1,4,107822,41
3,3,3,3,1,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,2,2,2,3,3,2,5,1,4,71882,41
3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,6,3,2,8,1,8,139743,41
3,3,3,3,1,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,4,4,1,1,1,7,96451,41
3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,3,5,1,1,1,8,112768,41
3,3,3,1,1,2,3,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,2,2,1,5,2,1,-1,1,6,145424,41
3,3,3,3,1,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1,2,3,2,2,1,1,8,121899,41
3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,3,1,12,1,5,238102,41
3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,4,3,1,5,1,5,109043,41
3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,3,4,2,14,1,8,104018,31
3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,5,3,1,14,1,5,59934,31
3,3,3,1,3,3,3,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,2,2,1,2,5,2,2,1,0,113937,31
3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,4,3,1,14,1,8,70191,31
3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,4,4,1,14,1,7,70191,31
3,3,3,1,3,2,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,2,1,2,5,3,1,10,1,4,50740,31
3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,4,4,1,10,1,0,139833,21
3,1,2,1,2,3,3,2,3,3,3,1,3,3,3,3,3,3,3,3,3,3,2,1,2,5,3,1,5,1,0,75778,21
3,1,3,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,2,4,2,7,1,4,50899,21
3,3,3,1,1,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,6,3,1,7,1,7,20011,21
3,1,3,1,2,2,2,3,3,2,2,3,3,3,2,3,3,3,3,3,3,3,2,2,1,4,4,1,5,1,6,20253,21
3,1,2,3,1,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,3,1,6,1,8,40956,21
3,1,3,1,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,5,3,1,7,1,8,35048,21
3,2,3,1,1,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,2,3,1,6,1,0,50825,21
2,2,3,1,2,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,3,4,1,1,1,8,51342,21
3,2,3,1,3,2,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,2,2,2,5,4,-1,-1,1,0,15133,21
3,3,9,1,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1,1,5,2,1,11,1,4,2630,21
3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,2,2,1,5,3,1,7,1,8,26261,31
3,3,3,2,2,3,3,2,3,3,3,3,3,3,1,3,3,3,3,3,3,3,2,2,2,4,4,1,3,1,8,9259,31
3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,7,1,1,12,1,4,64360,31
3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1,2,5,2,1,11,1,3,16817,11
3,3,3,1,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1,1,6,1,1,5,1,7,39560,11
3,3,3,1,1,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,5,2,1,10,1,3,7237,11
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,2,2,1,4,3,1,11,2,3,35733,42
3,3,3,1,1,1,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1,2,2,2,2,5,2,8,80162,42
3,3,3,1,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,3,1,1,7,2,4,21461,42
3,3,3,2,2,3,3,2,2,3,3,3,3,3,3,2,3,3,3,3,3,3,2,2,1,4,3,1,7,2,0,52647,42
2,2,2,1,2,3,2,3,2,3,3,3,3,3,3,2,3,3,3,3,3,3,2,1,2,4,4,1,8,2,4,36896,42
3,3,3,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,4,1,1,7,2,8,36896,42
3,3,3,1,1,1,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1,1,2,3,1,5,2,8,66090,42
3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,4,4,1,7,2,4,71826,42
2,2,2,1,1,2,3,1,3,3,3,3,3,3,2,2,2,3,2,3,2,2,2,2,2,6,2,1,7,4,4,99437,44
3,3,3,1,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1,1,3,3,1,5,4,4,120364,44
3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,9,2,2,1,6,1,1,4,4,2,62229,44
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,2,2,1,5,2,1,7,4,0,91531,44
3,3,3,1,1,1,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1,1,2,3,1,5,4,5,184405,44
3,3,3,1,3,3,3,3,3,3,3,2,3,3,3,2,3,3,3,3,3,3,2,2,1,2,3,2,4,2,0,34863,12
3,2,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,3,5,1,8,1,0,416600,11
3,2,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,3,1,5,1,6,656324,11
1,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,6,2,2,-1,1,8,310231,11
2,3,3,1,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,2,2,1,4,3,1,5,1,5,319614,11
2,2,2,1,2,2,2,2,3,3,2,2,3,3,3,2,3,3,3,3,3,3,2,2,2,3,3,1,2,1,7,463585,11
1,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,5,4,1,14,1,5,168444,11
2,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,5,3,1,5,1,5,538766,11
1,2,3,1,3,3,2,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,2,2,1,6,5,1,1,1,6,673203,11
3,2,3,2,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,3,3,2,12,1,5,21039,11
3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,5,3,1,2,1,3,14288,11
3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,3,2,2,5,1,5,19661,11
3,2,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,2,3,2,12,1,0,73882,21
3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,2,2,1,2,4,2,5,1,5,110823,21
3,1,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,3,3,1,5,1,6,92021,21
3,1,3,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,7,3,2,-1,1,0,21514,21
3,3,3,3,3,3,3,1,3,1,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,3,4,1,7,1,8,184041,21
3,3,3,2,1,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,3,2,6,3,4,52388,23
3,3,3,1,1,2,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,6,3,1,5,3,8,68171,23
3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,4,3,1,5,3,0,19216,23
3,3,3,1,1,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,4,3,1,2,1,0,18078,21
3,2,3,1,2,2,3,2,3,3,3,3,3,1,3,3,3,3,3,3,2,3,2,2,1,4,2,1,11,1,0,2864,21
3,2,3,2,2,2,3,2,3,3,3,3,3,3,1,3,3,3,3,3,3,3,2,2,1,3,3,1,8,1,6,14399,21
3,3,3,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,4,3,1,6,1,8,18280,21
3,2,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,5,1,1,7,1,6,20468,21
3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,1,3,3,3,3,3,3,2,2,1,7,1,2,-1,4,3,21028,24
3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,1,3,3,3,3,3,3,2,2,1,6,3,1,5,4,5,60766,24
3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1,2,3,3,2,6,2,0,46207,22
3,2,3,1,1,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,2,2,1,4,5,1,1,2,8,33429,22
3,1,3,1,2,3,3,2,3,2,3,1,3,3,3,2,3,3,3,3,3,3,2,2,1,5,2,1,-1,2,8,18241,22
3,2,3,1,1,3,3,2,3,3,3,3,3,3,3,3,1,3,3,3,3,3,2,2,2,3,3,1,3,2,4,22350,22
3,2,3,1,1,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,4,4,2,14,1,3,150235,21
3,2,3,1,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,4,2,7,1,8,205785,21
3,3,3,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,2,4,2,1,1,0,89468,21
3,2,3,1,2,2,2,2,2,2,3,1,3,3,2,2,3,3,3,3,3,2,2,1,1,2,3,2,3,1,0,41747,21
3,2,3,3,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,4,2,8,2,5,8091,22
3,3,3,2,2,3,2,2,3,3,3,8,3,3,2,2,3,3,3,3,3,3,2,2,1,5,3,1,2,2,5,7277,22
3,3,3,2,2,2,2,3,2,3,3,1,3,3,3,3,3,3,3,3,3,3,2,2,1,5,3,1,9,2,0,7277,22
3,3,3,3,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,4,4,2,11,2,4,16839,22
3,3,3,2,2,2,2,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,2,2,1,5,3,1,9,2,3,7277,22
3,2,3,3,2,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1,2,3,4,2,5,2,5,8917,22
3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,4,1,12,2,8,32347,12
3,3,3,1,1,1,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,2,2,1,2,4,2,5,2,5,28964,12
3,3,3,3,1,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,3,4,1,8,2,4,20532,12
3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,2,2,1,7,1,1,4,2,3,5138,12
